datetime,code_site,nom_site,NO2,O3,PM10,PM25,temperature,humidity,wind_speed,pressure,impact_index,impact_level
2026-03-26 09:00:00,FR21039,Cherbourg PMF,16.7,71.4,9.7,8.2,283.46,69.67,6.09,100063.28,17.41,faible
2026-03-26 09:00:00,FR21040,Saint-Lô Eglise,6.8,69.3,8.9,5.2,283.46,69.67,6.09,100063.28,13.98,faible
2026-03-26 09:00:00,FR21041,Ouistreham Baie de l Orne,7.5,76.3,9.7,5.2,283.46,69.67,6.09,100063.28,15.16,faible
2026-03-26 09:00:00,FR21050,La Coulonche MERA,7.5,73.9,4.6,3.1,283.46,69.67,6.09,100063.28,13.89,faible
2026-03-26 09:00:00,FR22009,Ecole de Carling(9),6.1,71.4,9.0,5.2,283.46,69.67,6.09,100063.28,14.05,faible
2026-03-26 09:00:00,FR22054,Station de FORBACH,9.8,65.3,10.7,10.1,283.46,69.67,6.09,100063.28,14.97,faible
2026-03-26 09:00:00,FR23003,LA MEGRETAIS,2.8,71.4,13.2,5.7,283.46,69.67,6.09,100063.28,13.83,faible
2026-03-26 09:00:00,FR23068,FROSSAY,3.2,71.4,13.1,5.8,283.46,69.67,6.09,100063.28,13.93,faible
2026-03-26 09:00:00,FR23070,S ETIENNE DE MONTLUC,2.5,71.4,17.3,6.5,283.46,69.67,6.09,100063.28,14.48,faible
2026-03-26 09:00:00,FR23075,JULES VERNE,5.6,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,14.02,faible
2026-03-26 09:00:00,FR23078,SAINT EXUPERY,4.9,75.6,8.1,4.2,283.46,69.67,6.09,100063.28,13.99,faible
2026-03-26 09:00:00,FR23110,LEON BLUM,6.2,74.1,12.1,5.9,283.46,69.67,6.09,100063.28,14.96,faible
2026-03-26 09:00:00,FR23120,BEAUX ARTS,19.8,71.4,51.0,10.0,283.46,69.67,6.09,100063.28,25.32,modere
2026-03-26 09:00:00,FR23123,MAZAGRAN,5.1,68.0,10.1,5.4,283.46,69.67,6.09,100063.28,13.54,faible
2026-03-26 09:00:00,FR23124,LA TARDIERE,2.2,71.0,9.3,4.7,283.46,69.67,6.09,100063.28,12.89,faible
2026-03-26 09:00:00,FR23150,APPENTIS,5.0,76.6,9.7,5.2,283.46,69.67,6.09,100063.28,14.47,faible
2026-03-26 09:00:00,FR23152,DELACROIX,3.8,77.9,11.9,5.4,283.46,69.67,6.09,100063.28,14.67,faible
2026-03-26 09:00:00,FR23157,EPINETTES,7.5,71.6,9.7,5.2,283.46,69.67,6.09,100063.28,14.59,faible
2026-03-26 09:00:00,FR23163,Fillé,7.5,76.0,9.7,5.2,283.46,69.67,6.09,100063.28,15.12,faible
2026-03-26 09:00:00,FR23174,GUEDOU,5.0,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.85,faible
2026-03-26 09:00:00,FR23175,CLOS DES BEAUVAIS,7.5,70.2,9.7,5.2,283.46,69.67,6.09,100063.28,14.42,faible
2026-03-26 09:00:00,FR23177,SAINT-DENIS D'ANJOU,3.8,65.9,9.4,6.4,283.46,69.67,6.09,100063.28,12.86,faible
2026-03-26 09:00:00,FR23178,PARSCAU DU PLESSIS,4.1,71.4,15.3,6.3,283.46,69.67,6.09,100063.28,14.59,faible
2026-03-26 09:00:00,FR23181,PARC PAYSAGER,5.1,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.88,faible
2026-03-26 09:00:00,FR23182,SOURCES,6.7,70.9,5.4,3.4,283.46,69.67,6.09,100063.28,13.44,faible
2026-03-26 09:00:00,FR23188,CIM BOUTEILLERIE,4.7,74.4,11.4,5.7,283.46,69.67,6.09,100063.28,14.44,faible
2026-03-26 09:00:00,FR23230,GASPARD,7.5,76.9,9.7,5.2,283.46,69.67,6.09,100063.28,15.23,faible
2026-03-26 09:00:00,FR23238,LEVOYER,7.5,71.4,17.6,7.0,283.46,69.67,6.09,100063.28,16.0,faible
2026-03-26 09:00:00,FR23239,LA CHABOSSIERE,6.4,71.4,11.2,5.7,283.46,69.67,6.09,100063.28,14.53,faible
2026-03-26 09:00:00,FR23242,BD DU ROI RENE,15.2,71.4,15.1,3.9,283.46,69.67,6.09,100063.28,17.61,faible
2026-03-26 09:00:00,FR23249,LA CAME,3.7,71.4,11.7,5.4,283.46,69.67,6.09,100063.28,13.82,faible
2026-03-26 09:00:00,FR23251,FRERES GONCOURT,5.6,71.4,19.1,5.2,283.46,69.67,6.09,100063.28,15.59,faible
2026-03-26 09:00:00,FR23252,LA PAIX,17.2,71.4,9.7,5.9,283.46,69.67,6.09,100063.28,17.41,faible
2026-03-26 09:00:00,FR24007,ANTIBES JEAN MOULIN,5.2,89.3,9.7,5.2,283.46,69.67,6.09,100063.28,16.07,faible
2026-03-26 09:00:00,FR24009,CANNES BROUSSAILLES,4.6,89.8,3.8,0.9,283.46,69.67,6.09,100063.28,14.7,faible
2026-03-26 09:00:00,FR24011,NICE OUEST BOTANIQUE,7.5,90.2,9.7,5.2,283.46,69.67,6.09,100063.28,16.84,faible
2026-03-26 09:00:00,FR24014,CIANS,7.5,96.6,9.7,5.2,283.46,69.67,6.09,100063.28,17.61,faible
2026-03-26 09:00:00,FR24021,PEILLON,7.5,71.4,6.0,1.3,283.46,69.67,6.09,100063.28,13.7,faible
2026-03-26 09:00:00,FR24033,GAP COMMANDERIE,2.5,86.7,12.7,-0.1,283.46,69.67,6.09,100063.28,15.14,faible
2026-03-26 09:00:00,FR24035,NICE PROMENADE,20.1,71.4,14.2,5.6,283.46,69.67,6.09,100063.28,18.98,faible
2026-03-26 09:00:00,FR24036,NICE ARSON,13.2,83.8,7.1,2.0,283.46,69.67,6.09,100063.28,17.08,faible
2026-03-26 09:00:00,FR24038,GAP JEAN JAURES,13.2,71.4,11.8,7.0,283.46,69.67,6.09,100063.28,16.68,faible
2026-03-26 09:00:00,FR24039,Obs Haute-Provence,7.5,86.3,4.2,1.3,283.46,69.67,6.09,100063.28,15.2,faible
2026-03-26 09:00:00,FR24040,Cheiron,7.5,97.5,9.7,5.2,283.46,69.67,6.09,100063.28,17.72,faible
2026-03-26 09:00:00,FR25035,Gd Couronne Mairie,7.5,71.4,11.4,5.2,283.46,69.67,6.09,100063.28,14.85,faible
2026-03-26 09:00:00,FR25036,Espace du Palais,10.7,85.0,9.9,5.3,283.46,69.67,6.09,100063.28,17.18,faible
2026-03-26 09:00:00,FR25039,Evreux Centre,3.3,75.7,10.1,4.9,283.46,69.67,6.09,100063.28,13.92,faible
2026-03-26 09:00:00,FR25040,Mesnil Esnard,7.5,75.6,9.7,5.2,283.46,69.67,6.09,100063.28,15.08,faible
2026-03-26 09:00:00,FR25043,Centre Hospitalier,7.3,75.1,8.3,4.5,283.46,69.67,6.09,100063.28,14.68,faible
2026-03-26 09:00:00,FR25048,Petit Quevilly,9.7,71.4,10.6,5.2,283.46,69.67,6.09,100063.28,15.35,faible
2026-03-26 09:00:00,FR25049,Base loisirs Poses,7.5,74.5,7.7,4.5,283.46,69.67,6.09,100063.28,14.56,faible
2026-03-26 09:00:00,FR25050,Bures-en-bray,7.5,68.9,9.7,5.2,283.46,69.67,6.09,100063.28,14.27,faible
2026-03-26 09:00:00,FR25051,Dieppe prox-auto,23.9,71.4,24.5,11.2,283.46,69.67,6.09,100063.28,22.15,faible
2026-03-26 09:00:00,FR25053,Rouen Proxi Quai de Paris,28.7,71.4,14.1,7.8,283.46,69.67,6.09,100063.28,21.59,faible
2026-03-26 09:00:00,FR25054,Petit-Quevilly Sud 3,27.5,71.4,24.6,5.2,283.46,69.67,6.09,100063.28,22.83,faible
2026-03-26 09:00:00,FR25055,Dieppe Golf,7.5,74.1,15.4,6.8,283.46,69.67,6.09,100063.28,15.95,faible
2026-03-26 09:00:00,FR26005,Dijon Péjoces,6.7,69.2,10.1,5.1,283.46,69.67,6.09,100063.28,14.13,faible
2026-03-26 09:00:00,FR26012,Morvan,2.7,70.8,8.7,4.7,283.46,69.67,6.09,100063.28,12.91,faible
2026-03-26 09:00:00,FR26014,Dijon Trémouille,9.9,71.4,9.2,5.2,283.46,69.67,6.09,100063.28,15.18,faible
2026-03-26 09:00:00,FR26016,Sens,11.4,70.2,9.6,5.2,283.46,69.67,6.09,100063.28,15.53,faible
2026-03-26 09:00:00,FR26017,Nevers,5.3,69.2,9.7,4.7,283.46,69.67,6.09,100063.28,13.64,faible
2026-03-26 09:00:00,FR26019,Auxerre,7.5,77.8,7.9,4.6,283.46,69.67,6.09,100063.28,15.0,faible
2026-03-26 09:00:00,FR26094,Dijon Ardennes,7.8,71.4,8.3,4.6,283.46,69.67,6.09,100063.28,14.38,faible
2026-03-26 09:00:00,FR27003,ROCHES DE CONDRIEU,2.6,77.0,9.7,5.2,283.46,69.67,6.09,100063.28,13.83,faible
2026-03-26 09:00:00,FR27005,Sablons,1.9,78.2,9.7,5.2,283.46,69.67,6.09,100063.28,13.77,faible
2026-03-26 09:00:00,FR27007,Bourgoin-Jallieu,4.2,66.0,5.7,3.8,283.46,69.67,6.09,100063.28,12.21,faible
2026-03-26 09:00:00,FR27010,Plateau de Bonnevaux,2.0,73.1,9.7,5.2,283.46,69.67,6.09,100063.28,13.19,faible
2026-03-26 09:00:00,FR27011,A7 Salaise Ouest,14.8,71.4,8.3,4.1,283.46,69.67,6.09,100063.28,16.37,faible
2026-03-26 09:00:00,FR28010,Harnes Serres,5.6,66.2,9.7,5.2,283.46,69.67,6.09,100063.28,13.39,faible
2026-03-26 09:00:00,FR28022,St-Laurent-Blangy,4.5,77.3,13.5,5.3,283.46,69.67,6.09,100063.28,15.06,faible
2026-03-26 09:00:00,FR28028,Bethune Stade,6.2,72.9,10.5,5.3,283.46,69.67,6.09,100063.28,14.51,faible
2026-03-26 09:00:00,FR28033,Noeux-les-Mines,7.5,71.4,9.2,5.2,283.46,69.67,6.09,100063.28,14.48,faible
2026-03-26 09:00:00,FR29424,SAINT ETIENNE SUD,8.0,61.6,6.8,3.9,283.46,69.67,6.09,100063.28,12.96,faible
2026-03-26 09:00:00,FR29426,SAINT-CHAMOND,7.5,78.5,9.7,4.1,283.46,69.67,6.09,100063.28,15.36,faible
2026-03-26 09:00:00,FR29439,LA TALAUDIERE,2.3,76.5,5.6,3.8,283.46,69.67,6.09,100063.28,12.91,faible
2026-03-26 09:00:00,FR29441,ST ETIENNE BD URBAIN ,9.9,71.4,5.8,5.2,283.46,69.67,6.09,100063.28,14.61,faible
2026-03-26 09:00:00,FR30019,Epinal,12.5,53.2,7.9,5.6,283.46,69.67,6.09,100063.28,13.54,faible
2026-03-26 09:00:00,FR30021,Fléville,7.5,71.4,8.5,5.2,283.46,69.67,6.09,100063.28,14.37,faible
2026-03-26 09:00:00,FR30026,Luneville,10.8,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,15.52,faible
2026-03-26 09:00:00,FR30027,Frolois,7.5,71.4,5.2,5.2,283.46,69.67,6.09,100063.28,13.82,faible
2026-03-26 09:00:00,FR30028,Schlucht,2.4,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.1,faible
2026-03-26 09:00:00,FR30030,Neuves-Maisons,7.5,71.4,4.2,5.2,283.46,69.67,6.09,100063.28,13.65,faible
2026-03-26 09:00:00,FR30032,Heming,4.1,71.4,7.0,5.2,283.46,69.67,6.09,100063.28,13.14,faible
2026-03-26 09:00:00,FR30033,Jonville en Woevre,2.3,50.9,10.1,5.2,283.46,69.67,6.09,100063.28,10.66,faible
2026-03-26 09:00:00,FR30034,Nancy-Charles III,6.0,72.6,5.6,3.5,283.46,69.67,6.09,100063.28,13.49,faible
2026-03-26 09:00:00,FR30036,Nancy-Libération,7.4,71.4,9.7,4.0,283.46,69.67,6.09,100063.28,14.46,faible
2026-03-26 09:00:00,FR30037,Nancy-Brabois 2,2.7,71.8,9.7,5.2,283.46,69.67,6.09,100063.28,13.23,faible
2026-03-26 09:00:00,FR31001,GRAND PARC,7.5,84.0,18.0,5.2,283.46,69.67,6.09,100063.28,17.48,faible
2026-03-26 09:00:00,FR31002,TALENCE,4.1,78.7,11.7,5.4,283.46,69.67,6.09,100063.28,14.82,faible
2026-03-26 09:00:00,FR31007,BASSENS,3.7,78.8,10.0,4.8,283.46,69.67,6.09,100063.28,14.39,faible
2026-03-26 09:00:00,FR31008,LE TEMPLE,1.4,81.8,9.7,5.2,283.46,69.67,6.09,100063.28,14.06,faible
2026-03-26 09:00:00,FR31010,AMBES,1.6,83.7,9.7,5.2,283.46,69.67,6.09,100063.28,14.35,faible
2026-03-26 09:00:00,FR31013,BILLERE,3.4,81.8,10.9,4.5,283.46,69.67,6.09,100063.28,14.8,faible
2026-03-26 09:00:00,FR31017,ANGLET,14.2,71.4,19.6,8.2,283.46,69.67,6.09,100063.28,18.35,faible
2026-03-26 09:00:00,FR31020,LACQ,3.2,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.33,faible
2026-03-26 09:00:00,FR31021,LABASTIDE CEZERACQ,4.1,76.4,10.7,5.2,283.46,69.67,6.09,100063.28,14.36,faible
2026-03-26 09:00:00,FR31024,MOURENX,4.2,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.62,faible
2026-03-26 09:00:00,FR31026,TARTAS Pelletrin,7.5,71.4,9.1,5.2,283.46,69.67,6.09,100063.28,14.47,faible
2026-03-26 09:00:00,FR31033,PERIGUEUX,4.8,74.3,9.9,4.8,283.46,69.67,6.09,100063.28,14.15,faible
2026-03-26 09:00:00,FR31039,PAU TOURASSE,19.5,71.4,16.0,5.2,283.46,69.67,6.09,100063.28,19.09,faible
2026-03-26 09:00:00,FR31040,MARMANDE,4.3,71.4,21.3,6.9,283.46,69.67,6.09,100063.28,15.69,faible
2026-03-26 09:00:00,FR31043,Biarritz-hippodrome,5.8,83.3,15.1,5.4,283.46,69.67,6.09,100063.28,16.43,faible
2026-03-26 09:00:00,FR31045,Bordeaux_GAUTIER,16.5,71.4,38.6,9.8,283.46,69.67,6.09,100063.28,22.28,faible
2026-03-26 09:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,2.7,78.0,9.0,4.2,283.46,69.67,6.09,100063.28,13.8,faible
2026-03-26 09:00:00,FR31057,Floirac Branne,14.0,71.4,20.4,5.2,283.46,69.67,6.09,100063.28,18.23,faible
2026-03-26 09:00:00,FR32001,Chalon Centre Ville,23.5,71.4,9.7,5.0,283.46,69.67,6.09,100063.28,19.17,faible
2026-03-26 09:00:00,FR32002,Champforgueil,9.0,72.1,12.6,5.2,283.46,69.67,6.09,100063.28,15.57,faible
2026-03-26 09:00:00,FR32005,Montceau-les-Mines 9me écluse,12.2,65.0,13.2,7.0,283.46,69.67,6.09,100063.28,15.85,faible
2026-03-26 09:00:00,FR32006,Macon Paul Bert,6.1,73.9,9.7,4.5,283.46,69.67,6.09,100063.28,14.42,faible
2026-03-26 09:00:00,FR33101,PASTEUR,8.8,71.4,4.6,3.3,283.46,69.67,6.09,100063.28,13.97,faible
2026-03-26 09:00:00,FR33102,CHAMBERY LE HAUT,7.5,70.9,9.7,5.2,283.46,69.67,6.09,100063.28,14.51,faible
2026-03-26 09:00:00,FR33105,Chambéry Trafic,12.9,71.4,0.4,5.2,283.46,69.67,6.09,100063.28,14.57,faible
2026-03-26 09:00:00,FR33113,Maurienne Trafic,1.6,71.4,0.3,5.2,283.46,69.67,6.09,100063.28,11.29,faible
2026-03-26 09:00:00,FR33120,CHAMONIX,8.3,66.3,6.0,5.2,283.46,69.67,6.09,100063.28,13.56,faible
2026-03-26 09:00:00,FR33121,Albertville,8.5,70.5,4.1,2.7,283.46,69.67,6.09,100063.28,13.65,faible
2026-03-26 09:00:00,FR33122,La Léchère,7.5,71.4,8.2,5.2,283.46,69.67,6.09,100063.28,14.32,faible
2026-03-26 09:00:00,FR33201,LOVERCHY,13.8,66.7,10.6,2.2,283.46,69.67,6.09,100063.28,15.78,faible
2026-03-26 09:00:00,FR33203,ANNECY Rocade,29.7,71.4,8.5,5.2,283.46,69.67,6.09,100063.28,20.78,faible
2026-03-26 09:00:00,FR33211,ANNEMASSE,18.6,64.2,5.7,3.6,283.46,69.67,6.09,100063.28,16.13,faible
2026-03-26 09:00:00,FR33212,GAILLARD,7.5,69.7,5.3,3.5,283.46,69.67,6.09,100063.28,13.52,faible
2026-03-26 09:00:00,FR33220,PASSY,4.1,65.1,7.7,5.8,283.46,69.67,6.09,100063.28,12.53,faible
2026-03-26 09:00:00,FR33232,BOSSONS,51.4,71.4,34.9,5.2,283.46,69.67,6.09,100063.28,31.45,modere
2026-03-26 09:00:00,FR33302,St Germain/Rhône,1.9,62.3,2.2,1.7,283.46,69.67,6.09,100063.28,10.38,faible
2026-03-26 09:00:00,FR33305,Bourg-en-Bresse,3.0,61.5,9.5,6.4,283.46,69.67,6.09,100063.28,12.11,faible
2026-03-26 09:00:00,FR34013,Gambetta,17.0,71.4,11.8,5.2,283.46,69.67,6.09,100063.28,17.66,faible
2026-03-26 09:00:00,FR34017,Marigny-les-usages,7.5,73.8,9.7,5.2,283.46,69.67,6.09,100063.28,14.86,faible
2026-03-26 09:00:00,FR34024,Joué lès Tours,6.3,75.2,9.9,4.8,283.46,69.67,6.09,100063.28,14.69,faible
2026-03-26 09:00:00,FR34025,La Bruyère,3.7,71.4,10.6,5.0,283.46,69.67,6.09,100063.28,13.61,faible
2026-03-26 09:00:00,FR34026,Tours péri-urbaine,7.5,71.6,9.7,5.2,283.46,69.67,6.09,100063.28,14.59,faible
2026-03-26 09:00:00,FR34028,Pompidou,7.5,71.4,14.4,5.7,283.46,69.67,6.09,100063.28,15.38,faible
2026-03-26 09:00:00,FR34029,La_Source-CNRS,6.3,73.1,9.7,5.2,283.46,69.67,6.09,100063.28,14.43,faible
2026-03-26 09:00:00,FR34030,Bourges-Baffier,7.3,71.4,8.7,5.2,283.46,69.67,6.09,100063.28,14.34,faible
2026-03-26 09:00:00,FR34032,Leblanc,2.6,72.4,8.2,4.8,283.46,69.67,6.09,100063.28,13.0,faible
2026-03-26 09:00:00,FR34038,Verneuil,2.9,67.5,9.7,5.6,283.46,69.67,6.09,100063.28,12.79,faible
2026-03-26 09:00:00,FR34041,Fulbert,7.5,71.9,9.2,5.2,283.46,69.67,6.09,100063.28,14.55,faible
2026-03-26 09:00:00,FR34043,Oysonville,4.7,72.2,9.7,5.2,283.46,69.67,6.09,100063.28,13.86,faible
2026-03-26 09:00:00,FR34046,Dreux Centre,4.7,73.5,9.2,5.3,283.46,69.67,6.09,100063.28,13.94,faible
2026-03-26 09:00:00,FR34047,Saint-Remy,33.0,71.4,14.5,5.2,283.46,69.67,6.09,100063.28,22.73,faible
2026-03-26 09:00:00,FR34048,Chartres_trafic,7.5,71.4,9.7,5.5,283.46,69.67,6.09,100063.28,14.59,faible
2026-03-26 09:00:00,FR34051,Chateauroux Sud,5.6,71.7,9.2,4.8,283.46,69.67,6.09,100063.28,13.95,faible
2026-03-26 09:00:00,FR34054,Faverolles,7.5,75.6,9.7,5.2,283.46,69.67,6.09,100063.28,15.08,faible
2026-03-26 09:00:00,FR34056,Montierchaume,7.5,70.5,9.7,5.2,283.46,69.67,6.09,100063.28,14.46,faible
2026-03-26 09:00:00,FR34061,Blois nord,6.0,67.1,8.6,4.6,283.46,69.67,6.09,100063.28,13.39,faible
2026-03-26 09:00:00,FR34063,Blois_trafic,13.9,71.4,9.7,3.9,283.46,69.67,6.09,100063.28,16.33,faible
2026-03-26 09:00:00,FR34064,Montargis_trafic,10.8,71.4,9.7,9.5,283.46,69.67,6.09,100063.28,15.79,faible
2026-03-26 09:00:00,FR34066,Montargis Les Cites,7.3,63.8,11.6,5.7,283.46,69.67,6.09,100063.28,13.94,faible
2026-03-26 09:00:00,FR34067,St Jean de la Ruelle,5.4,71.4,10.3,5.9,283.46,69.67,6.09,100063.28,14.11,faible
2026-03-26 09:00:00,FR35002,ST JUNIEN - Fontaine,3.5,76.4,12.4,5.2,283.46,69.67,6.09,100063.28,14.47,faible
2026-03-26 09:00:00,FR35004,BRIVE - Dalton,3.5,69.2,13.0,5.2,283.46,69.67,6.09,100063.28,13.7,faible
2026-03-26 09:00:00,FR35006,TULLE - Hugo,1.9,77.7,9.0,5.2,283.46,69.67,6.09,100063.28,13.6,faible
2026-03-26 09:00:00,FR35007,PALAIS S/ V.- Garros,7.5,79.7,18.2,6.4,283.46,69.67,6.09,100063.28,17.07,faible
2026-03-26 09:00:00,FR35010,LIMOGES - Aine,10.4,71.4,13.1,5.2,283.46,69.67,6.09,100063.28,15.97,faible
2026-03-26 09:00:00,FR35012,LA NOUAILLE - MERA,7.5,76.3,9.7,5.2,283.46,69.67,6.09,100063.28,15.16,faible
2026-03-26 09:00:00,FR35019,SAILLAT - Ipaper,2.0,71.4,22.3,5.2,283.46,69.67,6.09,100063.28,15.08,faible
2026-03-26 09:00:00,FR35027,LIMOGES - BERLAND,6.8,72.8,8.8,4.3,283.46,69.67,6.09,100063.28,14.33,faible
2026-03-26 09:00:00,FR36001,Valence Périurb. Sud,5.7,74.7,9.7,5.2,283.46,69.67,6.09,100063.28,14.45,faible
2026-03-26 09:00:00,FR36002,Valence Urb. Centre,5.9,74.0,7.0,2.8,283.46,69.67,6.09,100063.28,13.82,faible
2026-03-26 09:00:00,FR36019,Romans-sur-Isère,7.5,77.1,6.2,3.3,283.46,69.67,6.09,100063.28,14.55,faible
2026-03-26 09:00:00,FR36021,Drôme Rurale Sud-SND,1.5,80.9,3.3,2.0,283.46,69.67,6.09,100063.28,12.71,faible
2026-03-26 09:00:00,FR36032,A7 Valence Est,9.7,71.4,14.8,5.2,283.46,69.67,6.09,100063.28,16.06,faible
2026-03-26 09:00:00,FR37001,ST de Baie mahault,3.1,57.8,11.8,5.2,283.46,69.67,6.09,100063.28,12.0,faible
2026-03-26 09:00:00,FR37006,PTP-VICTOIRE,37.9,9.0,7.5,2.9,283.46,69.67,6.09,100063.28,15.29,faible
2026-03-26 09:00:00,FR37010,BT_PICHON,22.7,34.0,8.3,3.4,283.46,69.67,6.09,100063.28,14.09,faible
2026-03-26 09:00:00,FR37040,ABYMES RN1,16.6,71.4,26.2,5.2,283.46,69.67,6.09,100063.28,19.95,faible
2026-03-26 09:00:00,FR37041,Anse-Bertrand Campêche,7.5,71.4,25.2,5.2,283.46,69.67,6.09,100063.28,17.16,faible
2026-03-26 09:00:00,FR38001,LYC. LISLET GEOFFROY,4.5,36.4,7.8,4.0,283.46,69.67,6.09,100063.28,9.08,faible
2026-03-26 09:00:00,FR38009,Ecole La Marine,15.8,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,16.96,faible
2026-03-26 09:00:00,FR38011,Station Luther King,3.4,26.9,37.6,5.2,283.46,69.67,6.09,100063.28,12.67,faible
2026-03-26 09:00:00,FR38014,Ligne Paradis,6.2,22.4,19.1,5.2,283.46,69.67,6.09,100063.28,9.84,faible
2026-03-26 09:00:00,FR38016,Station Bourg-Murat,4.8,32.4,9.8,5.2,283.46,69.67,6.09,100063.28,9.09,faible
2026-03-26 09:00:00,FR38017,Grand Coude,7.5,71.4,12.3,10.0,283.46,69.67,6.09,100063.28,15.31,faible
2026-03-26 09:00:00,FR38018,Centre Penitencier,13.6,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,16.33,faible
2026-03-26 09:00:00,FR38020,Plateau Caillou,5.2,33.5,7.8,5.2,283.46,69.67,6.09,100063.28,9.01,faible
2026-03-26 09:00:00,FR38021,Grand Fond,1.3,35.8,9.7,5.2,283.46,69.67,6.09,100063.28,8.47,faible
2026-03-26 09:00:00,FR38022,Chaussée Royale,7.5,71.4,24.0,4.3,283.46,69.67,6.09,100063.28,16.9,faible
2026-03-26 09:00:00,FR38023,BD BANKS,7.5,71.4,23.1,5.2,283.46,69.67,6.09,100063.28,16.81,faible
2026-03-26 09:00:00,FR38024,RDT SAINT-LEU,4.9,71.4,18.5,8.7,283.46,69.67,6.09,100063.28,15.51,faible
2026-03-26 09:00:00,FR38098,Sarda Garriga,3.6,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,13.44,faible
2026-03-26 09:00:00,FR39008,Ville de Schoelcher,7.5,71.4,8.5,3.7,283.46,69.67,6.09,100063.28,14.27,faible
2026-03-26 09:00:00,FR39009,Lamentin,9.7,43.0,14.0,4.2,283.46,69.67,6.09,100063.28,12.43,faible
2026-03-26 09:00:00,FR39010,Concorde,41.8,71.4,9.7,5.2,283.46,69.67,6.09,100063.28,24.47,faible
2026-03-26 09:00:00,FR39011,Reneville,18.0,71.4,19.0,5.2,283.46,69.67,6.09,100063.28,19.15,faible
2026-03-26 09:00:00,FR39014,Sainte_Luce,0.9,72.7,15.0,4.8,283.46,69.67,6.09,100063.28,13.68,faible
2026-03-26 09:00:00,FR39015,Fort-de-France - Hôtel de ville,7.5,71.4,10.4,4.0,283.46,69.67,6.09,100063.28,14.61,faible
2026-03-26 09:00:00,FR39016,Robert Bourg,2.1,72.9,8.5,3.5,283.46,69.67,6.09,100063.28,12.88,faible
2026-03-26 09:00:00,FR39017,Bellevue,3.6,79.9,9.7,5.2,283.46,69.67,6.09,100063.28,14.47,faible
2026-03-26 09:00:00,FR40006,Kourou Gaston Monnerville Brady,7.5,71.4,6.1,2.9,283.46,69.67,6.09,100063.28,13.82,faible
2026-03-26 09:00:00,FR40007,Kalou,0.5,1.4,9.7,5.2,283.46,69.67,6.09,100063.28,4.09,faible
2026-03-26 09:00:00,FR40008,Caiena3,7.5,71.4,4.7,5.2,283.46,69.67,6.09,100063.28,13.73,faible
2026-03-26 09:00:00,FR40009,Cayenne-Bouchon,7.5,71.4,7.8,2.3,283.46,69.67,6.09,100063.28,14.07,faible
2026-03-26 09:00:00,FR41001,AJACCIO CANETTO,19.1,58.1,13.0,6.0,283.46,69.67,6.09,100063.28,16.91,faible
2026-03-26 09:00:00,FR41002,BASTIA GIRAUD,3.6,83.4,8.0,2.3,283.46,69.67,6.09,100063.28,14.43,faible
2026-03-26 09:00:00,FR41004,BASTIA LA MARANA,2.1,84.3,11.0,5.2,283.46,69.67,6.09,100063.28,14.79,faible
2026-03-26 09:00:00,FR41017,BASTIA MONTESORO,1.8,92.3,8.0,2.2,283.46,69.67,6.09,100063.28,14.98,faible
2026-03-26 09:00:00,FR41024,VENACO,7.5,91.5,7.6,-1.1,283.46,69.67,6.09,100063.28,16.25,faible
2026-03-26 09:00:00,FR41060,BASTIA FANGO,5.7,71.4,11.0,5.2,283.46,69.67,6.09,100063.28,14.27,faible
2026-03-26 09:00:00,FR41063,AJACCIO CONFINA 2,7.8,65.6,9.7,5.2,283.46,69.67,6.09,100063.28,13.95,faible
2026-03-26 09:00:00,FR41073,AJACCIO NAPOLEON,40.0,71.4,18.0,5.2,283.46,69.67,6.09,100063.28,25.34,modere
2026-03-26 09:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,7.5,71.4,9.9,6.7,283.46,69.67,6.09,100063.28,14.7,faible
2026-03-26 09:00:00,FR42011,Haguenau-Place marché aux bestiaux,8.9,65.4,9.7,7.3,283.46,69.67,6.09,100063.28,14.38,faible
2026-03-26 09:00:00,FR43001,Kawéni Village,7.5,71.4,44.0,5.2,283.46,69.67,6.09,100063.28,20.3,faible
2026-03-26 09:00:00,FR43002,Convalescence,7.5,71.4,12.1,3.8,283.46,69.67,6.09,100063.28,14.88,faible
2026-03-26 09:00:00,FR43099,Kawéni Nord,7.5,71.4,100.6,5.2,283.46,69.67,6.09,100063.28,29.75,modere
2026-03-26 09:00:00,FR50060,Montauban - Ramierou,6.2,71.7,9.9,4.8,283.46,69.67,6.09,100063.28,14.24,faible
2026-03-26 09:00:00,FR50224,Perpignan bd Pyrénées,39.3,71.4,22.4,3.2,283.46,69.67,6.09,100063.28,25.74,modere
