datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,temperature,humidity,wind_speed,pressure,impact_index
2026-03-28 09:00:00,FR01065,Belleville sur Meuse,49.17,5.39,AEROPORT METZ-NANCY-LORRAINE,65.76,2.7,89.0,3.9,98970.0,20.53
2026-03-28 09:00:00,FR02008,Port de Bouc Leque,43.4,4.98,ISTRES,14.12,10.4,32.0,13.6,101370.0,17.07
2026-03-28 09:00:00,FR02022,Arles,43.68,4.63,NIMES-GARONS,20.5,11.1,36.0,7.3,100560.0,18.37
2026-03-28 09:00:00,FR02041,SALON,43.64,5.1,SALON DE PROVENCE,2.96,9.7,37.0,9.6,100870.0,16.93
2026-03-28 09:00:00,FR02043,Marignane,43.42,5.22,MARIGNANE,2.4,10.5,43.0,9.5,101220.0,16.61
2026-03-28 09:00:00,FR03006,MARSEILLE RABATAU,43.28,5.4,MARIGNANE,23.16,10.5,43.0,9.5,101220.0,17.76
2026-03-28 09:00:00,FR03014,MARSEILLE ST LOUIS,43.35,5.36,MARIGNANE,15.33,10.5,43.0,9.5,101220.0,16.15
2026-03-28 09:00:00,FR03021,AIX ROY RENE,43.52,5.45,MARIGNANE,21.05,10.5,43.0,9.5,101220.0,18.31
2026-03-28 09:00:00,FR03027,PLAN AUPS/STE  BAUME,43.34,5.73,HYERES,42.86,13.7,33.0,2.8,101330.0,19.6
2026-03-28 09:00:00,FR03029,AIX CENTRE ECOLE ART,43.53,5.44,MARIGNANE,20.86,10.5,43.0,9.5,101220.0,15.68
2026-03-28 09:00:00,FR03030,GARDANNE,43.45,5.47,MARIGNANE,20.31,10.5,43.0,9.5,101220.0,17.56
2026-03-28 09:00:00,FR03043,MARSEILLE 5 AVENUES,43.31,5.39,MARIGNANE,20.62,10.5,43.0,9.5,101220.0,16.55
2026-03-28 09:00:00,FR03064,LA VALETTE/LA GARDE,43.14,6.01,HYERES,11.68,13.7,33.0,2.8,101330.0,17.38
2026-03-28 09:00:00,FR03068,TOULON FOCH,43.13,5.92,HYERES,18.53,13.7,33.0,2.8,101330.0,29.59
2026-03-28 09:00:00,FR03070,ESTEREL,43.44,6.77,CANNES,19.74,14.2,37.0,0.9,101260.0,19.72
2026-03-28 09:00:00,FR03071,TOULON CLARET,43.13,5.92,HYERES,18.4,13.7,33.0,2.8,101330.0,25.05
2026-03-28 09:00:00,FR03080,AVIGNON   MAIRIE,43.95,4.8,AVIGNON,8.94,9.6,36.0,15.6,101300.0,15.79
2026-03-28 09:00:00,FR03091,Avignon Rocade De Gaulle,43.93,4.83,AVIGNON,6.45,9.6,36.0,15.6,101300.0,15.1
2026-03-28 09:00:00,FR04002,GENNEVILLIERS,48.93,2.29,LE BOURGET,10.57,8.7,75.0,5.9,101740.0,18.16
2026-03-28 09:00:00,FR04004,PARIS 18eme,48.89,2.35,PARIS-MONTSOURIS,7.81,8.5,76.0,5.6,101370.0,19.58
2026-03-28 09:00:00,FR04012,Place Victor Basch,48.83,2.33,PARIS-MONTSOURIS,1.02,8.5,76.0,5.6,101370.0,24.35
2026-03-28 09:00:00,FR04017,NEUILLY-SUR-SEINE,48.88,2.28,PARIS-MONTSOURIS,7.95,8.5,76.0,5.6,101370.0,17.37
2026-03-28 09:00:00,FR04023,CERGY-PONTOISE,49.05,2.04,PONTOISE - AERO,5.0,9.1,76.0,6.6,101260.0,18.64
2026-03-28 09:00:00,FR04024,GONESSE,48.99,2.44,LE BOURGET,2.89,8.7,75.0,5.9,101740.0,16.59
2026-03-28 09:00:00,FR04029,VERSAILLES,48.8,2.13,TOUSSUS LE NOBLE,5.54,7.9,80.0,7.3,100380.0,13.94
2026-03-28 09:00:00,FR04031,Av Champs Elysees,48.87,2.31,PARIS-MONTSOURIS,5.59,8.5,76.0,5.6,101370.0,18.77
2026-03-28 09:00:00,FR04034,VITRY-SUR-SEINE,48.78,2.38,PARIS-MONTSOURIS,5.8,8.5,76.0,5.6,101370.0,18.78
2026-03-28 09:00:00,FR04037,PARIS 13eme,48.83,2.36,PARIS-MONTSOURIS,1.82,8.5,76.0,5.6,101370.0,16.63
2026-03-28 09:00:00,FR04038,Zone Rurale SO,48.58,1.88,TRAPPES,23.32,7.7,77.0,4.9,100240.0,17.49
2026-03-28 09:00:00,FR04048,Zone Rurale Nord,49.1,2.34,LE BOURGET,15.99,8.7,75.0,5.9,101740.0,18.04
2026-03-28 09:00:00,FR04055,PARIS 1er Les Halles,48.86,2.34,PARIS-MONTSOURIS,4.53,8.5,76.0,5.6,101370.0,19.54
2026-03-28 09:00:00,FR04058,Auto A1 -Saint-Denis,48.93,2.36,LE BOURGET,6.98,8.7,75.0,5.9,101740.0,25.6
2026-03-28 09:00:00,FR04063,MANTES-LA-JOLIE,49.0,1.7,PONTOISE - AERO,25.85,9.1,76.0,6.6,101260.0,16.94
2026-03-28 09:00:00,FR04066,Zone rurale Sud,48.36,2.24,ORLY,41.07,8.8,78.0,5.8,101230.0,18.17
2026-03-28 09:00:00,FR04069,MELUN,48.54,2.66,MELUN,7.78,9.7,84.0,5.8,101160.0,17.24
2026-03-28 09:00:00,FR04098,LOGNES,48.84,2.64,LE BOURGET,20.73,8.7,75.0,5.9,101740.0,17.21
2026-03-28 09:00:00,FR04100,VILLEMOMBLE,48.88,2.51,LE BOURGET,11.13,8.7,75.0,5.9,101740.0,17.36
2026-03-28 09:00:00,FR04101,CHAMPIGNY-SUR-MARNE,48.82,2.52,PARIS-MONTSOURIS,13.17,8.5,76.0,5.6,101370.0,17.43
2026-03-28 09:00:00,FR04118,Place de l'Opéra,48.87,2.33,PARIS-MONTSOURIS,5.42,8.5,76.0,5.6,101370.0,22.38
2026-03-28 09:00:00,FR04122,RN6-MELUN,48.53,2.65,MELUN,9.34,9.7,84.0,5.8,101160.0,24.4
2026-03-28 09:00:00,FR04131,Boulevard Haussmann,48.87,2.33,PARIS-MONTSOURIS,5.77,8.5,76.0,5.6,101370.0,19.59
2026-03-28 09:00:00,FR04149,MONTGERON,48.71,2.46,ORLY,4.59,8.8,78.0,5.8,101230.0,17.2
2026-03-28 09:00:00,FR04150,LA DEFENSE,48.89,2.24,PARIS-MONTSOURIS,10.52,8.5,76.0,5.6,101370.0,17.5
2026-03-28 09:00:00,FR04156,BOBIGNY,48.9,2.45,LE BOURGET,7.43,8.7,75.0,5.9,101740.0,18.39
2026-03-28 09:00:00,FR04158,Zone Rurale NO,49.06,1.87,PONTOISE - AERO,12.14,9.1,76.0,6.6,101260.0,18.3
2026-03-28 09:00:00,FR04173,RD934 Coulommiers,48.81,3.08,MELUN,36.8,9.7,84.0,5.8,101160.0,18.75
2026-03-28 09:00:00,FR04179,PARIS Stade Lenglen,48.83,2.27,PARIS-MONTSOURIS,5.07,8.5,76.0,5.6,101370.0,18.29
2026-03-28 09:00:00,FR04180,RN20 - MONTLHERY,48.64,2.27,ORLY,12.73,8.8,78.0,5.8,101230.0,26.24
2026-03-28 09:00:00,FR04181,RAMBOUILLET,48.63,1.83,TRAPPES,20.43,7.7,77.0,4.9,100240.0,18.71
2026-03-28 09:00:00,FR04319,TREMBLAY-EN-FRANCE,48.96,2.58,ROISSY,7.27,7.9,79.0,5.9,100950.0,19.67
2026-03-28 09:00:00,FR04328,Zone Rurale SE,48.35,2.65,MELUN,28.54,9.7,84.0,5.8,101160.0,18.18
2026-03-28 09:00:00,FR04329,Bld peripherique Est,48.84,2.41,PARIS-MONTSOURIS,5.8,8.5,76.0,5.6,101370.0,22.05
2026-03-28 09:00:00,FR05040,Honfleur Sce Tech.,49.42,0.24,ST GATIEN DES B,7.9,8.4,59.0,5.7,100860.0,19.29
2026-03-28 09:00:00,FR05074,Le Havre Ec. Herriot,49.49,0.1,OCTEVILLE,4.87,8.7,71.0,8.5,101480.0,17.63
2026-03-28 09:00:00,FR05083,Gonfreville l Orcher,49.5,0.23,OCTEVILLE,10.71,8.7,71.0,8.5,101480.0,16.13
2026-03-28 09:00:00,FR05084,NDGravenchon Pasteur,49.49,0.57,ST GATIEN DES B,32.6,8.4,59.0,5.7,100860.0,16.94
2026-03-28 09:00:00,FR05087,Maison Parc Brotonne,49.5,0.76,ROUEN-BOOS,32.67,7.6,68.0,7.3,100540.0,17.88
2026-03-28 09:00:00,FR05089,Le Havre Lafaurie-montant,49.5,0.11,OCTEVILLE,3.9,8.7,71.0,8.5,101480.0,17.71
2026-03-28 09:00:00,FR05090,Le Havre ville-haute,49.51,0.1,OCTEVILLE,2.14,8.7,71.0,8.5,101480.0,17.49
2026-03-28 09:00:00,FR06003,Douai Theuriet,50.38,3.07,LILLE-LESQUIN,21.44,8.1,69.0,7.6,101650.0,17.22
2026-03-28 09:00:00,FR06006,Valenciennes Wallon,50.36,3.52,LILLE-LESQUIN,37.81,8.1,69.0,7.6,101650.0,16.95
2026-03-28 09:00:00,FR06011,Denain Villars,50.32,3.4,LILLE-LESQUIN,34.67,8.1,69.0,7.6,101650.0,17.46
2026-03-28 09:00:00,FR06133,Cartignies,50.09,3.85,ST QUENTIN,55.23,8.8,73.0,6.1,101050.0,16.92
2026-03-28 09:00:00,FR07004,Montferrand,45.8,3.11,CLERMONT-FD,2.99,5.1,77.0,0.6,98330.0,18.68
2026-03-28 09:00:00,FR07022,Paray le Fresil,46.65,3.6,ST YAN,41.83,4.1,83.0,1.7,99340.0,13.5
2026-03-28 09:00:00,FR07031,Rageade,45.1,3.28,LE PUY-LOUDES,38.35,3.4,69.0,3.6,92410.0,19.65
2026-03-28 09:00:00,FR07051,Beaulieu,45.77,3.16,CLERMONT-FD,2.03,5.1,77.0,0.6,98330.0,19.34
2026-03-28 09:00:00,FR07052,Aurillac-Lagarde,44.92,2.44,AURILLAC,3.62,4.9,73.0,2.9,94850.0,18.05
2026-03-28 09:00:00,FR07054,Le Puy-Causans,45.04,3.89,LE PUY-LOUDES,10.44,3.4,69.0,3.6,92410.0,19.41
2026-03-28 09:00:00,FR07057,Moulins Centre,46.56,3.34,VICHY-CHARMEIL,44.18,3.6,90.0,4.4,99270.0,14.55
2026-03-28 09:00:00,FR07058,Montluçon,46.34,2.59,GUERET-ST LAURENT,52.78,4.5,98.0,1.1,97920.0,17.42
2026-03-28 09:00:00,FR07059,Vichy,46.13,3.43,VICHY-CHARMEIL,4.54,3.6,90.0,4.4,99270.0,14.83
2026-03-28 09:00:00,FR07060,Royat Périurbaine,45.76,3.05,CLERMONT-FD,8.39,5.1,77.0,0.6,98330.0,21.1
2026-03-28 09:00:00,FR07061,Riom Périurbaine,45.9,3.12,CLERMONT-FD,12.4,5.1,77.0,0.6,98330.0,18.62
2026-03-28 09:00:00,FR08016,Montpellier Prés d'Arènes,43.59,3.89,MONTPELLIER-AEROPORT,6.5,10.5,41.0,1.4,101850.0,19.07
2026-03-28 09:00:00,FR08020,Lunel Viel,43.68,4.09,MONTPELLIER-AEROPORT,14.9,10.5,41.0,1.4,101850.0,15.79
2026-03-28 09:00:00,FR08022,Agathois-piscénois,43.29,3.5,BEZIERS-VIAS,12.9,12.4,42.0,11.0,101850.0,17.18
2026-03-28 09:00:00,FR08614,Nimes Gauzy,43.83,4.37,NIMES-COURBESSAC,3.57,12.0,34.0,5.7,101110.0,17.98
2026-03-28 09:00:00,FR08714,Perpignan Les Carmes,42.7,2.9,PERPIGNAN,5.16,13.3,40.0,10.3,101580.0,18.26
2026-03-28 09:00:00,FR09003,place de VERDUN,46.16,-1.15,LA ROCHELLE-ILE DE RE,3.49,11.0,84.0,8.5,102390.0,17.53
2026-03-28 09:00:00,FR09008,Aytré,46.14,-1.12,LA ROCHELLE-ILE DE RE,7.55,11.0,84.0,8.5,102390.0,16.03
2026-03-28 09:00:00,FR09015,Les Couronneries,46.59,0.36,POITIERS-BIARD,3.46,9.5,93.0,6.1,101020.0,16.93
2026-03-28 09:00:00,FR09103,Square Pablo Casals,45.65,0.17,COGNAC,37.59,10.4,98.0,3.9,102100.0,14.56
2026-03-28 09:00:00,FR09106,ANGOULEME-GAMBETTA,45.65,0.16,COGNAC,37.2,10.4,98.0,3.9,102100.0,20.07
2026-03-28 09:00:00,FR09203,La Pallice3 LR,46.16,-1.21,LA ROCHELLE-ILE DE RE,2.29,11.0,84.0,8.5,102390.0,17.47
2026-03-28 09:00:00,FR09302,Zoodyssée Chizé,46.14,-0.4,NIORT,19.19,10.4,84.0,5.5,101770.0,13.96
2026-03-28 09:00:00,FR09303,Niort Venise,46.32,-0.48,NIORT,6.37,10.4,84.0,5.5,101770.0,15.31
2026-03-28 09:00:00,FR09304,AIRVAULT - Stade Laillé,46.82,-0.14,POITIERS-BIARD,42.79,9.5,93.0,6.1,101020.0,16.41
2026-03-28 09:00:00,FR09305,Niort - Tassigny,46.33,-0.47,NIORT,5.86,10.4,84.0,5.5,101770.0,22.84
2026-03-28 09:00:00,FR09403,Poitiers-Le Nain,46.59,0.34,POITIERS-BIARD,2.01,9.5,93.0,6.1,101020.0,19.76
2026-03-28 09:00:00,FR09404,Poitiers Centre  Augouard,46.58,0.35,POITIERS-BIARD,2.63,9.5,93.0,6.1,101020.0,16.23
2026-03-28 09:00:00,FR10004,Malo-les-Bains,51.05,2.42,DUNKERQUE,5.69,8.2,70.0,7.9,102080.0,18.46
2026-03-28 09:00:00,FR10016,Calais Berthelot,50.95,1.84,BOULOGNE-SEM,29.37,7.1,65.0,8.0,101560.0,18.05
2026-03-28 09:00:00,FR10017,St Pol mer - cheminots,51.03,2.33,DUNKERQUE,2.61,8.2,70.0,7.9,102080.0,18.73
2026-03-28 09:00:00,FR10025,Sangatte,50.95,1.77,BOULOGNE-SEM,26.94,7.1,65.0,8.0,101560.0,19.52
2026-03-28 09:00:00,FR10030,Boulogne Diderot,50.72,1.61,BOULOGNE-SEM,1.78,7.1,65.0,8.0,101560.0,18.76
2026-03-28 09:00:00,FR10032,Outreau,50.69,1.58,BOULOGNE-SEM,4.54,7.1,65.0,8.0,101560.0,17.7
2026-03-28 09:00:00,FR10132,Campagne les B.,50.61,1.99,LE-TOUQUET,28.14,8.2,69.0,8.2,102170.0,17.71
2026-03-28 09:00:00,FR11026,Halluin stade,50.78,3.13,LILLE-LESQUIN,22.93,8.1,69.0,7.6,101650.0,16.77
2026-03-28 09:00:00,FR11034,Roubaix Serres,50.71,3.18,LILLE-LESQUIN,16.28,8.1,69.0,7.6,101650.0,19.82
2026-03-28 09:00:00,FR11038,Tourcoing Houpline,50.73,3.17,LILLE-LESQUIN,18.94,8.1,69.0,7.6,101650.0,19.21
2026-03-28 09:00:00,FR11114,Wattignies,50.6,3.05,LILLE-LESQUIN,4.58,8.1,69.0,7.6,101650.0,16.33
2026-03-28 09:00:00,FR12004,Toulouse école m. Jacquier,43.58,1.42,TOULOUSE-BLAGNAC,5.95,9.4,56.0,6.1,100780.0,17.19
2026-03-28 09:00:00,FR12020,Peyrusse Vieille,43.63,0.18,AUCH,34.61,7.6,67.0,2.0,101130.0,15.92
2026-03-28 09:00:00,FR12021,Toulouse Mazades,43.62,1.44,TOULOUSE-BLAGNAC,4.81,9.4,56.0,6.1,100780.0,17.12
2026-03-28 09:00:00,FR12030,Toulouse Berthelot,43.59,1.44,TOULOUSE-BLAGNAC,6.45,9.4,56.0,6.1,100780.0,16.99
2026-03-28 09:00:00,FR12042,Lourdes Lapaca,43.1,-0.04,TARBES-LOURDES-PYRENEES,10.72,6.9,72.0,2.9,98350.0,16.04
2026-03-28 09:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,43.63,1.38,TOULOUSE-BLAGNAC,1.41,9.4,56.0,6.1,100780.0,16.94
2026-03-28 09:00:00,FR12052,Tarbes lycée Dupuy,43.23,0.06,TARBES-LOURDES-PYRENEES,6.9,6.9,72.0,2.9,98350.0,18.59
2026-03-28 09:00:00,FR12054,Toulouse Rte Albi,43.64,1.47,TOULOUSE-BLAGNAC,7.63,9.4,56.0,6.1,100780.0,18.65
2026-03-28 09:00:00,FR12085,Toulouse Port de l'Embouchure,43.61,1.42,TOULOUSE-BLAGNAC,3.16,9.4,56.0,6.1,100780.0,24.68
2026-03-28 09:00:00,FR12095,Rodez Camonil,44.36,2.57,RODEZ-AVEYRON,9.18,5.4,68.0,6.1,95490.0,19.02
2026-03-28 09:00:00,FR14008,REVIN,49.91,4.63,CHARLEVILLE-MEZ,13.93,6.2,89.0,2.9,100280.0,16.75
2026-03-28 09:00:00,FR14010,BETHENY,49.28,4.05,REIMS-PRUNAY,11.05,7.3,86.0,5.6,100980.0,18.33
2026-03-28 09:00:00,FR14011,DOUMER,49.25,4.02,REIMS-PRUNAY,10.63,7.3,86.0,5.6,100980.0,21.32
2026-03-28 09:00:00,FR14012,Jean d Aulan,49.22,4.02,REIMS-PRUNAY,9.92,7.3,86.0,5.6,100980.0,17.21
2026-03-28 09:00:00,FR14022,CHALONS,48.96,4.36,VATRY-AERO,25.05,5.9,93.0,6.3,100110.0,13.71
2026-03-28 09:00:00,FR14028,Rempart Perrier,49.05,3.96,REIMS-PRUNAY,23.28,7.3,86.0,5.6,100980.0,21.16
2026-03-28 09:00:00,FR14033,STE SAVINE,48.3,4.05,TROYES-BARBEREY,3.99,7.6,94.0,5.4,100740.0,15.3
2026-03-28 09:00:00,FR14042,St DIZIER L. Michel,48.65,4.97,ST-DIZIER,4.86,5.0,96.0,1.9,100340.0,15.26
2026-03-28 09:00:00,FR14051,CHARLEVILLE,49.75,4.72,CHARLEVILLE-MEZ,6.87,6.2,89.0,2.9,100280.0,15.15
2026-03-28 09:00:00,FR15018,Voiron Urbain,45.36,5.59,GRENOBLE-ST GEOIRS,21.57,5.7,51.0,3.8,97570.0,18.27
2026-03-28 09:00:00,FR15038,St Martin d'Heres,45.18,5.75,GRENOBLE-ST GEOIRS,39.88,5.7,51.0,3.8,97570.0,16.13
2026-03-28 09:00:00,FR15043,Grenoble Les Frenes,45.16,5.74,GRENOBLE-ST GEOIRS,39.97,5.7,51.0,3.8,97570.0,16.21
2026-03-28 09:00:00,FR15045,Grenoble PeriurbSud,45.06,5.68,GRENOBLE-ST GEOIRS,44.38,5.7,51.0,3.8,97570.0,13.51
2026-03-28 09:00:00,FR15046,Grenoble Boulevards,45.18,5.72,GRENOBLE-ST GEOIRS,37.83,5.7,51.0,3.8,97570.0,23.22
2026-03-28 09:00:00,FR15048,Gresivaudan Periurb,45.28,5.88,CHAMBERY-AIX,40.21,6.2,55.0,4.4,99440.0,16.47
2026-03-28 09:00:00,FR15053,Rocade Sud Eybens,45.15,5.75,GRENOBLE-ST GEOIRS,41.04,5.7,51.0,3.8,97570.0,24.26
2026-03-28 09:00:00,FR16017,Nord-Est Alsace,48.92,8.16,STRASBOURG-ENTZHEIM,55.99,3.8,68.0,3.8,100340.0,15.84
2026-03-28 09:00:00,FR16029,Strasbourg Nord,48.61,7.78,STRASBOURG-ENTZHEIM,12.4,3.8,68.0,3.8,100340.0,18.25
2026-03-28 09:00:00,FR16034,Strasbourg Clemenceau,48.59,7.74,STRASBOURG-ENTZHEIM,8.94,3.8,68.0,3.8,100340.0,23.76
2026-03-28 09:00:00,FR16054,Colmar Centre,48.07,7.35,COLMAR-MEYENHEIM,16.76,5.5,58.0,4.2,99670.0,21.07
2026-03-28 09:00:00,FR16066,Mulhouse Sud 2,47.74,7.31,BALE-MULHOUSE,20.34,4.3,67.0,1.7,98940.0,18.67
2026-03-28 09:00:00,FR16069,Mulhouse-Briand,47.75,7.32,BALE-MULHOUSE,20.48,4.3,67.0,1.7,98940.0,24.4
2026-03-28 09:00:00,FR16215,Strasbourg A35 Remparts,48.59,7.73,STRASBOURG-ENTZHEIM,7.85,3.8,68.0,3.8,100340.0,21.87
2026-03-28 09:00:00,FR16302,Donon Vosges Moyennes 2,48.49,7.13,STRASBOURG-ENTZHEIM,38.12,3.8,68.0,3.8,100340.0,16.91
2026-03-28 09:00:00,FR18035,Salouel,49.87,2.24,MEAULTE,35.14,7.8,74.0,8.2,100920.0,16.66
2026-03-28 09:00:00,FR18039,Arrest,50.13,1.61,ABBEVILLE,15.92,7.5,69.0,7.5,101510.0,19.72
2026-03-28 09:00:00,FR18042,P. Roth St Quentin,49.85,3.28,ST QUENTIN,6.69,8.8,73.0,6.1,101050.0,18.54
2026-03-28 09:00:00,FR18043,Faiencerie Creil,49.26,2.47,ROISSY,27.52,7.9,79.0,5.9,100950.0,17.22
2026-03-28 09:00:00,FR18053,St Pierre Amiens,49.9,2.3,MEAULTE,29.62,7.8,74.0,8.2,100920.0,16.77
2026-03-28 09:00:00,FR18057,Neuilly-Saint-Front,49.17,3.26,ROISSY,55.8,7.9,79.0,5.9,100950.0,16.42
2026-03-28 09:00:00,FR18058,Gaudechart,49.62,1.96,BEAUVAIS-TILLE,22.22,8.5,69.0,7.9,101140.0,14.81
2026-03-28 09:00:00,FR18080,TRAF Saint Quent 14,49.84,3.28,ST QUENTIN,6.06,8.8,73.0,6.1,101050.0,17.77
2026-03-28 09:00:00,FR18089,Trafic Beauvais 1,49.44,2.08,BEAUVAIS-TILLE,3.32,8.5,69.0,7.9,101140.0,17.17
2026-03-28 09:00:00,FR19002,Rennes Laennec,48.11,-1.67,RENNES-ST JACQUES,6.72,10.1,65.0,8.1,102340.0,18.53
2026-03-28 09:00:00,FR19012,Brest Mace,48.39,-4.49,BREST-GUIPAVAS,10.3,9.5,56.0,6.0,101860.0,19.27
2026-03-28 09:00:00,FR19014,Brest Desmoulins,48.4,-4.49,BREST-GUIPAVAS,9.54,9.5,56.0,6.0,101860.0,17.5
2026-03-28 09:00:00,FR19020,Kergoff,48.26,-2.94,ST BRIEUC,31.25,8.0,60.0,8.1,101260.0,17.29
2026-03-28 09:00:00,FR19032,Lorient B. Bissonnet,47.74,-3.4,LORIENT-LANN BIHOUE,3.79,9.5,63.0,5.4,102460.0,18.23
2026-03-28 09:00:00,FR19033,Vannes UTA,47.65,-2.76,LORIENT-LANN BIHOUE,51.83,9.5,63.0,5.4,102460.0,18.53
2026-03-28 09:00:00,FR19037,Lorient Normandie,47.76,-3.37,LORIENT-LANN BIHOUE,4.97,9.5,63.0,5.4,102460.0,16.09
2026-03-28 09:00:00,FR19039,Rennes Thabor,48.12,-1.67,RENNES-ST JACQUES,6.86,10.1,65.0,8.1,102340.0,17.88
2026-03-28 09:00:00,FR19053,Quimper Zola,47.99,-4.1,QUIMPER,4.93,9.5,61.0,5.8,102030.0,18.54
2026-03-28 09:00:00,FR19082,StMalo Rocabey,48.65,-2.0,DINARD,9.32,9.6,62.0,8.3,102070.0,19.18
2026-03-28 09:00:00,FR20013,A7 SUD LYONNAIS,45.72,4.82,LYON-BRON,10.17,7.2,47.0,3.0,99840.0,30.87
2026-03-28 09:00:00,FR20017,GERLAND,45.74,4.83,LYON-BRON,9.39,7.2,47.0,3.0,99840.0,19.58
2026-03-28 09:00:00,FR20037,TERNAY,45.6,4.8,LYON-BRON,17.52,7.2,47.0,3.0,99840.0,19.39
2026-03-28 09:00:00,FR20046,VAULX EN VELIN,45.78,4.92,LYON-BRON,6.68,7.2,47.0,3.0,99840.0,18.39
2026-03-28 09:00:00,FR20047,COTIERE AIN,45.82,4.95,LYON-BRON,11.34,7.2,47.0,3.0,99840.0,18.48
2026-03-28 09:00:00,FR20048,SAINT EXUPERY,45.75,5.07,LYON-ST EXUPERY,3.01,6.1,50.0,3.9,99370.0,18.02
2026-03-28 09:00:00,FR20062,LYON Centre,45.76,4.85,LYON-BRON,8.41,7.2,47.0,3.0,99840.0,18.17
2026-03-28 09:00:00,FR20069,Lyon Périphérique,45.77,4.9,LYON-BRON,7.13,7.2,47.0,3.0,99840.0,31.75
2026-03-28 09:00:00,FR20070,LYON TRAFIC JAURES,45.75,4.84,LYON-BRON,8.72,7.2,47.0,3.0,99840.0,22.97
2026-03-28 09:00:00,FR20077,Villefranche Centre ,45.99,4.72,MACON,34.39,4.8,63.0,1.2,99640.0,19.69
2026-03-28 09:00:00,FR21001,Caen Chemin-Vert,49.19,-0.39,CAEN-CARPIQUET,4.92,9.1,64.0,7.1,101850.0,18.21
2026-03-28 09:00:00,FR21019,IFS Caen sud,49.15,-0.35,CAEN-CARPIQUET,8.15,9.1,64.0,7.1,101850.0,18.9
2026-03-28 09:00:00,FR21031,Alençon Météo-France,48.45,0.11,ALENCON,0.05,9.5,69.0,7.4,100800.0,16.83
2026-03-28 09:00:00,FR21038,Cherbourg Hotel de Ville,49.64,-1.62,GONNEVILLE,11.64,8.3,65.0,5.3,101070.0,18.55
2026-03-28 09:00:00,FR21039,Cherbourg PMF,49.63,-1.62,GONNEVILLE,11.79,8.3,65.0,5.3,101070.0,18.13
2026-03-28 09:00:00,FR21040,Saint-Lô Eglise,49.12,-1.08,CAEN-CARPIQUET,46.26,9.1,64.0,7.1,101850.0,18.25
2026-03-28 09:00:00,FR21050,La Coulonche MERA,48.64,-0.46,ALENCON,47.37,9.5,69.0,7.4,100800.0,18.13
2026-03-28 09:00:00,FR22009,Ecole de Carling(9),49.17,6.72,AEROPORT METZ-NANCY-LORRAINE,40.25,2.7,89.0,3.9,98970.0,20.13
2026-03-28 09:00:00,FR22054,Station de FORBACH,49.19,6.91,AEROPORT METZ-NANCY-LORRAINE,53.85,2.7,89.0,3.9,98970.0,16.4
2026-03-28 09:00:00,FR23003,LA MEGRETAIS,47.32,-2.04,ST NAZAIRE-MONTOIR,8.74,9.9,66.0,8.0,102780.0,15.77
2026-03-28 09:00:00,FR23068,FROSSAY,47.25,-1.94,ST NAZAIRE-MONTOIR,18.03,9.9,66.0,8.0,102780.0,15.72
2026-03-28 09:00:00,FR23070,S ETIENNE DE MONTLUC,47.28,-1.78,NANTES-BOUGUENAIS,19.81,9.8,78.0,4.7,102420.0,16.39
2026-03-28 09:00:00,FR23078,SAINT EXUPERY,47.06,-0.88,BEAUCOUZE,51.25,10.6,78.0,5.5,102040.0,19.09
2026-03-28 09:00:00,FR23110,LEON BLUM,47.26,-2.25,ST NAZAIRE-MONTOIR,9.09,9.9,66.0,8.0,102780.0,17.33
2026-03-28 09:00:00,FR23120,BEAUX ARTS,47.47,-0.56,BEAUCOUZE,4.54,10.6,78.0,5.5,102040.0,17.44
2026-03-28 09:00:00,FR23123,MAZAGRAN,48.07,-0.77,LAVAL-ETRONNIER,4.59,9.4,73.0,7.2,101430.0,16.86
2026-03-28 09:00:00,FR23124,LA TARDIERE,46.66,-0.74,NIORT,46.11,10.4,84.0,5.5,101770.0,16.28
2026-03-28 09:00:00,FR23150,APPENTIS,47.45,-0.55,BEAUCOUZE,5.98,10.6,78.0,5.5,102040.0,17.22
2026-03-28 09:00:00,FR23152,DELACROIX,46.66,-1.44,LA ROCHE SUR YON,6.48,10.1,78.0,8.8,101590.0,17.14
2026-03-28 09:00:00,FR23177,SAINT-DENIS D'ANJOU,47.79,-0.44,MARCE,26.94,10.2,79.0,5.2,101980.0,16.0
2026-03-28 09:00:00,FR23178,PARSCAU DU PLESSIS,47.32,-2.07,ST NAZAIRE-MONTOIR,6.63,9.9,66.0,8.0,102780.0,16.3
2026-03-28 09:00:00,FR23182,SOURCES,47.97,0.22,LE MANS,3.47,9.7,70.0,6.1,101940.0,17.93
2026-03-28 09:00:00,FR23188,CIM BOUTEILLERIE,47.22,-1.54,NANTES-BOUGUENAIS,9.67,9.8,78.0,4.7,102420.0,18.83
2026-03-28 09:00:00,FR23238,LEVOYER,47.19,-1.58,NANTES-BOUGUENAIS,5.32,9.8,78.0,4.7,102420.0,19.49
2026-03-28 09:00:00,FR23239,LA CHABOSSIERE,47.19,-1.59,NANTES-BOUGUENAIS,4.21,9.8,78.0,4.7,102420.0,17.23
2026-03-28 09:00:00,FR23242,BD DU ROI RENE,47.47,-0.55,BEAUCOUZE,4.68,10.6,78.0,5.5,102040.0,18.6
